respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary,delta_commute_minutes,avg_commute_minutes,congestion_ratio_morning,congestion_ratio_evening,overall_congestion_ratio,delay_minus_wait,risk_aversion_index,comfort_preference_index,efficiency_orientation_index,information_dependency_index,target_reroute_high,target_low_delay_tolerance,q5_route_type_1,q5_route_type_2,q5_route_type_3,q5_route_type_<NA>,q25_home_location_1,q25_home_location_2,q25_home_location_3,q25_home_location_4,q25_home_location_<NA>,q26_work_location_1,q26_work_location_2,q26_work_location_3,q26_work_location_4,q26_work_location_<NA>
273,2023-04-19 09:47:43,1391秒,样本服务,,58.33.11.74(上海-上海),60,57,2,19,14,5,4,5,5,1,1,1,1,1,1,1,1,0,0,1,5,5,5,4,5,5,5,5,5,10,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,4,1,5,6,5,5,3,2,5,5,2,35,1,3,1,4,1,4,4,378,1391.0,8,1,-3,58.5,0.31666666666666665,0.24561403508771928,0.28205128205128205,4,,1.0,0.9166666666666667,1.0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
145,2023-04-18 10:43:20,721秒,样本服务,,112.36.6.234(山东-滨州),41,58,2,47,57,4,3,2,3,1,1,1,1,1,1,0,0,0,0,2,3,2,1,2,4,5,4,3,4,40,4,4,5,4,5,4,3,5,3,4,5,4,5,4,5,3,4,1,4,41,4,3,2,1,4,5,1,28,1,5,1,6,1,4,4,449,721.0,6,1,17,49.5,1.146341463414634,0.9827586206896551,1.0505050505050506,-1,,0.875,0.4166666666666667,0.625,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
454,2023-04-19 15:33:04,372秒,样本服务,,121.17.166.130(河北-衡水),31,27,2,7,5,4,4,3,3,1,1,0,0,0,0,0,1,0,0,3,2,2,1,2,3,4,3,4,3,15,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,3,4,11,4,3,3,3,3,4,1,37,1,7,1,5,1,4,4,264,372.0,3,1,-4,29.0,0.22580645161290322,0.18518518518518517,0.20689655172413793,4,,0.5,0.75,0.3125,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
469,2023-04-19 15:34:56,316秒,样本服务,,39.144.187.175(北京-北京),15,25,1,25,30,4,4,3,5,1,1,0,1,1,0,0,1,0,0,2,4,3,4,5,4,3,4,3,5,12,3,4,5,4,4,3,2,4,3,4,3,4,4,2,3,4,2,5,2,20,4,3,5,4,3,4,1,27,1,6,2,4,1,4,4,295,316.0,5,1,10,20.0,1.6666666666666667,1.2,1.375,-8,,0.75,0.65,0.6875,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1107,2023-04-21 17:28:03,1509秒,样本服务,,117.132.194.53(广东-深圳),20,23,3,5,8,5,3,5,5,1,1,0,0,0,0,0,1,0,0,1,4,5,4,2,4,4,3,5,5,10,5,3,4,5,4,5,4,3,5,4,4,5,4,4,4,4,2,2,5,10,1,3,4,3,5,5,2,26,1,2,1,2,1,2,4,255,1509.0,3,1,3,21.5,0.25,0.34782608695652173,0.3023255813953488,0,,0.5,0.9166666666666667,0.5625,0,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False
913,2023-04-21 10:05:45,334秒,样本服务,,220.205.252.57(安徽-未知),25,14,3,13,9,4,5,4,5,1,1,0,0,0,0,0,1,0,0,3,3,2,2,4,4,4,3,5,4,12,4,4,3,2,5,4,3,4,4,1,4,5,5,4,3,4,2,2,4,10,5,3,4,3,5,4,1,30,1,7,2,5,1,4,4,255,334.0,3,1,-11,19.5,0.52,0.6428571428571429,0.5641025641025641,2,,0.625,0.775,0.4375,1,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
840,2023-04-21 09:56:25,394秒,样本服务,,110.190.158.81(四川-眉山),30,30,2,10,15,4,5,5,4,1,1,0,0,1,0,0,1,0,0,2,4,4,3,4,5,4,4,5,4,20,4,3,5,4,4,5,4,4,3,3,5,5,4,4,5,4,4,3,4,10,4,4,3,2,4,5,2,32,1,4,1,5,1,4,4,303,394.0,4,1,0,30.0,0.3333333333333333,0.5,0.4166666666666667,10,,0.75,0.5833333333333334,0.625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1217,2023-04-22 09:51:46,367秒,样本服务,,223.104.148.143(江苏-常州),30,40,2,5,10,4,4,5,4,0,1,0,0,1,0,0,1,0,0,3,5,2,2,3,5,5,5,5,4,10,5,2,1,5,5,4,5,5,4,4,5,5,5,4,5,5,4,1,5,10,3,4,2,2,4,5,2,31,1,3,1,5,1,3,3,290,367.0,3,1,10,35.0,0.16666666666666666,0.25,0.21428571428571427,0,,1.0,0.7916666666666667,0.6875,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
560,2023-04-20 09:54:01,420秒,样本服务,,1.49.180.239(贵州-遵义),20,30,2,31,40,5,3,4,4,1,1,0,0,0,0,1,0,0,0,5,4,2,2,4,4,4,3,5,4,15,4,5,4,4,5,5,3,2,4,4,5,4,5,4,4,4,5,2,5,15,5,4,2,3,5,4,1,29,1,6,1,5,1,3,3,331,420.0,3,1,10,25.0,1.55,1.3333333333333333,1.42,0,,0.375,0.75,0.5625,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
860,2023-04-21 09:58:07,376秒,样本服务,,111.183.51.25(湖北-黄冈),20,30,2,8,12,4,4,5,4,0,1,0,0,0,0,0,1,0,0,5,4,3,3,2,3,4,4,3,3,10,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,3,2,4,10,4,4,3,3,4,4,1,32,1,4,1,5,1,4,4,260,376.0,2,1,10,25.0,0.4,0.4,0.4,0,,0.625,0.7916666666666667,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
608,2023-04-20 10:05:10,501秒,样本服务,,223.148.83.145(湖南-株洲),36,36,3,6,10,5,3,5,3,1,1,0,0,0,0,0,0,0,0,2,4,3,2,1,3,4,4,4,4,36,5,5,3,5,3,4,4,5,5,4,4,4,4,5,5,4,4,3,4,37,4,3,3,3,4,5,1,20,1,3,1,4,1,4,4,330,501.0,2,1,0,36.0,0.16666666666666666,0.2777777777777778,0.2222222222222222,-1,,0.875,0.7,0.5,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
846,2023-04-21 09:56:59,382秒,样本服务,,182.148.4.45(四川-成都),40,30,2,60,50,4,3,5,4,1,1,0,0,0,0,0,0,0,0,3,5,1,2,3,5,2,3,4,5,10,4,5,5,3,3,4,5,4,3,2,5,3,4,3,5,3,5,1,4,15,5,3,2,3,5,4,2,30,1,4,2,5,1,4,2,376,382.0,2,1,-10,35.0,1.5,1.6666666666666667,1.5714285714285714,-5,,0.625,0.6666666666666667,0.625,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False
91,2023-04-18 10:36:11,305秒,样本服务,,171.34.43.23(江西-南昌),36,36,2,19,18,3,2,4,4,1,0,0,1,0,1,0,0,0,0,3,3,2,4,4,3,2,5,4,4,41,4,5,4,4,3,4,5,4,2,5,3,4,4,5,5,4,3,1,4,33,4,3,4,4,2,4,2,31,1,5,3,5,1,2,2,354,305.0,3,1,0,36.0,0.5277777777777778,0.5,0.5138888888888888,8,,0.875,0.2833333333333333,0.4375,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False
98,2023-04-18 10:37:06,376秒,样本服务,,39.144.230.151(贵州-未知),19,36,2,7,18,4,5,4,5,1,1,0,0,0,1,1,1,0,0,3,4,2,2,4,4,5,3,5,5,38,5,1,4,4,4,3,4,5,5,4,3,4,5,3,3,2,4,1,5,23,5,4,3,2,4,5,2,29,1,2,1,5,1,4,4,316,376.0,5,1,17,27.5,0.3684210526315789,0.5,0.45454545454545453,15,,0.75,0.6833333333333333,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1063,2023-04-21 17:18:00,516秒,样本服务,,60.220.85.210(山西-长治),36,36,2,40,44,4,4,4,4,1,1,0,0,1,0,1,0,0,0,1,4,2,2,2,4,4,4,4,4,11,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,12,4,4,4,4,4,4,2,31,1,4,1,4,1,4,4,355,516.0,4,1,0,36.0,1.1111111111111112,1.2222222222222223,1.1666666666666667,-1,,0.75,0.7833333333333333,0.625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1384,2023-04-23 10:25:41,307秒,样本服务,,139.205.186.220(四川-绵阳),39,49,2,13,14,5,4,5,4,1,1,0,0,1,0,0,0,0,0,3,5,3,2,4,4,3,4,3,3,24,5,5,4,5,5,3,4,5,5,3,3,4,5,4,4,5,4,3,4,23,3,2,4,3,5,5,2,31,1,3,1,5,1,4,4,346,307.0,3,1,10,44.0,0.3333333333333333,0.2857142857142857,0.3068181818181818,1,,0.875,0.8,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1404,2023-04-23 10:31:33,646秒,样本服务,,110.181.131.174(山西-大同),69,48,2,21,10,4,3,4,5,1,1,1,1,0,0,0,1,0,0,3,4,3,2,4,4,5,4,5,4,7,4,4,3,2,4,4,5,3,4,4,5,4,5,4,5,3,4,2,4,19,4,3,2,1,2,4,1,35,1,3,1,5,1,4,2,351,646.0,5,1,-21,58.5,0.30434782608695654,0.20833333333333334,0.26495726495726496,-12,,0.625,0.8166666666666667,0.6875,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
168,2023-04-18 10:56:14,1422秒,样本服务,,60.29.127.110(天津-天津),86,88,2,18,11,4,2,3,3,0,1,0,0,0,0,0,1,0,0,3,4,3,3,2,4,4,3,4,4,23,4,4,3,4,5,3,4,5,5,4,4,4,4,3,4,4,4,2,4,23,4,4,3,4,4,3,2,29,1,3,1,5,1,2,2,419,1422.0,2,1,2,87.0,0.20930232558139536,0.125,0.16666666666666666,0,,0.75,0.8083333333333333,0.5,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False
741,2023-04-20 15:45:29,367秒,样本服务,,183.192.40.43(上海-上海),18,23,1,30,38,5,3,4,2,1,1,0,0,0,0,0,0,0,0,1,4,2,2,3,4,4,2,4,4,30,5,2,5,2,2,4,3,4,2,2,4,3,4,4,2,4,5,2,4,30,2,4,2,2,4,4,1,21,1,3,6,3,1,4,4,316,367.0,2,1,5,20.5,1.6666666666666667,1.6521739130434783,1.6585365853658536,0,,0.5,0.375,0.5,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
297,2023-04-19 10:06:25,446秒,样本服务,,117.183.26.130(广西-柳州),40,60,2,15,20,5,5,3,4,0,1,0,0,1,0,0,1,0,0,2,5,3,2,4,5,4,5,4,5,30,5,5,5,4,5,3,4,5,5,4,5,4,5,5,5,4,5,3,5,15,5,4,3,4,5,5,2,38,1,6,1,5,1,4,4,386,446.0,3,1,20,50.0,0.375,0.3333333333333333,0.35,15,,1.0,0.75,0.6875,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
31,2023-04-17 16:25:08,372秒,样本服务,,111.14.220.184(山东-济南),19,29,2,3,3,3,4,5,4,1,1,0,1,1,0,0,1,0,0,3,4,3,2,4,5,5,3,3,5,9,5,5,4,5,5,4,5,5,3,5,5,5,5,5,5,4,5,1,3,4,3,5,5,4,2,5,1,23,1,2,1,5,1,3,4,250,372.0,5,1,10,24.0,0.15789473684210525,0.10344827586206896,0.125,5,,0.75,0.675,0.6875,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1020,2023-04-21 17:10:52,326秒,样本服务,,221.192.179.171(河北-石家庄),23,33,2,10,8,2,4,3,4,1,0,1,0,1,0,1,0,0,0,2,4,2,3,4,5,2,3,4,4,17,2,4,5,2,4,4,3,4,2,2,5,4,4,2,5,5,4,1,4,5,4,2,3,4,3,4,2,27,1,3,1,4,1,3,2,255,326.0,4,1,10,28.0,0.43478260869565216,0.24242424242424243,0.32142857142857145,12,,0.625,0.48333333333333334,0.625,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
448,2023-04-19 15:31:11,413秒,样本服务,,117.182.200.98(广西-玉林),23,12,3,1,2,3,3,4,2,1,1,0,0,1,0,1,0,0,0,2,4,1,4,2,5,5,3,4,5,6,5,4,4,5,5,3,4,4,5,4,5,5,4,4,4,4,2,1,4,3,5,5,4,4,5,4,1,52,1,2,2,5,1,4,3,249,413.0,4,1,-11,17.5,0.043478260869565216,0.16666666666666666,0.08571428571428572,3,,0.625,0.95,0.625,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False
543,2023-04-20 09:51:26,304秒,样本服务,,117.136.67.51(江苏-苏州),20,20,2,15,10,4,5,4,2,0,1,0,0,1,0,0,0,0,0,2,4,2,2,1,2,1,4,2,3,15,4,5,3,4,5,4,3,4,5,3,5,4,3,4,4,5,4,5,3,10,2,2,3,4,5,4,1,42,1,4,1,5,1,4,3,267,304.0,2,1,0,20.0,0.75,0.5,0.625,5,,0.75,0.875,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
308,2023-04-19 10:07:31,335秒,样本服务,,223.104.91.127(广西-南宁),31,57,2,51,59,4,5,5,4,1,1,0,0,1,0,0,1,0,0,3,5,3,2,4,4,3,4,3,2,22,5,5,3,5,5,3,4,5,5,5,5,3,3,4,4,3,2,1,4,20,4,2,3,2,4,5,2,32,1,4,1,5,1,4,4,416,335.0,4,1,26,44.0,1.6451612903225807,1.0350877192982457,1.25,2,,0.875,0.8166666666666667,0.75,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1485,2023-04-24 11:02:56,710秒,样本服务,,39.144.135.220(广西-玉林),40,41,3,18,22,5,3,3,4,1,0,0,0,0,0,0,1,0,0,3,2,1,1,3,5,5,4,4,5,16,5,5,5,5,5,5,4,1,4,3,4,4,4,4,4,3,2,1,5,11,2,2,4,1,4,5,1,46,2,2,2,5,1,4,4,332,710.0,2,1,1,40.5,0.45,0.5365853658536586,0.49382716049382713,5,,0.375,0.7416666666666667,0.25,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
607,2023-04-20 10:05:08,488秒,样本服务,,39.144.181.80(河南-南阳),40,36,2,11,18,4,5,5,5,1,1,0,0,0,0,0,1,0,0,2,4,3,2,4,5,4,3,5,5,20,4,5,3,4,5,4,4,4,5,4,5,5,4,5,5,5,4,1,5,15,5,4,4,3,4,5,1,28,1,3,1,5,1,4,4,330,488.0,3,1,-4,38.0,0.275,0.5,0.3815789473684211,5,,0.625,0.8333333333333334,0.5625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
211,2023-04-18 17:53:42,311秒,样本服务,,60.168.45.246(安徽-合肥),35,53,2,8,21,4,5,3,4,1,1,1,0,1,0,0,1,0,0,5,4,5,2,4,4,3,5,4,4,12,4,4,3,4,4,4,5,4,4,3,5,4,4,3,4,4,4,2,4,10,5,5,3,4,4,5,1,29,1,3,2,6,1,4,4,320,311.0,5,1,18,44.0,0.22857142857142856,0.39622641509433965,0.32954545454545453,2,,0.875,0.775,0.6875,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1385,2023-04-23 10:26:14,691秒,样本服务,,122.192.15.62(江苏-苏州),27,28,2,41,47,4,3,4,4,0,1,0,0,1,0,0,0,0,0,3,3,2,1,2,4,5,4,3,4,17,5,5,3,4,4,5,4,3,4,4,5,5,4,4,4,5,3,1,4,15,3,3,4,4,5,5,1,43,1,3,1,5,1,4,2,363,691.0,2,1,1,27.5,1.5185185185185186,1.6785714285714286,1.6,2,,0.625,0.7333333333333334,0.375,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False
764,2023-04-20 15:51:05,569秒,样本服务,,163.204.218.16(广东-韶关),35,58,3,19,24,5,4,3,2,1,1,0,0,0,0,1,1,0,0,1,4,3,2,3,3,4,4,5,5,35,4,4,3,4,5,3,5,3,4,4,3,3,4,5,4,3,4,3,5,36,4,3,5,2,4,3,1,43,1,2,1,4,1,4,2,393,569.0,4,1,23,46.5,0.5428571428571428,0.41379310344827586,0.46236559139784944,-1,,0.625,0.5833333333333333,0.625,1,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
471,2023-04-19 15:35:26,724秒,样本服务,,183.6.93.156(广东-广州),60,70,3,20,30,5,3,3,4,0,1,0,0,1,0,1,0,0,0,5,5,2,2,3,4,5,3,3,4,20,5,5,2,4,5,2,5,3,3,1,5,3,4,3,3,4,3,1,5,20,3,3,4,4,4,5,1,36,1,2,1,4,1,4,4,393,724.0,3,1,10,65.0,0.3333333333333333,0.42857142857142855,0.38461538461538464,0,,0.5,0.5833333333333334,0.6875,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
653,2023-04-20 10:13:12,303秒,样本服务,,124.224.41.121(宁夏-银川),17,30,2,5,12,5,5,4,5,1,1,0,0,0,0,0,1,0,0,2,5,1,2,4,5,5,1,5,5,5,4,5,5,5,5,4,5,4,4,4,3,5,5,5,5,3,2,2,4,5,4,5,5,4,5,5,1,33,1,4,1,5,1,4,4,268,303.0,3,1,13,23.5,0.29411764705882354,0.4,0.3617021276595745,0,,0.375,0.8333333333333333,0.6875,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
483,2023-04-19 15:37:36,1100秒,样本服务,,59.55.37.208(江西-赣州),26,30,2,18,19,5,2,4,3,0,1,0,0,0,0,0,1,0,0,3,4,3,5,4,5,3,4,3,5,3,4,5,3,5,4,3,5,4,3,5,3,4,3,5,2,4,5,3,4,13,3,5,2,4,3,5,1,26,1,5,2,5,1,2,4,283,1100.0,2,1,4,28.0,0.6923076923076923,0.6333333333333333,0.6607142857142857,-10,,0.75,0.725,0.5,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
162,2023-04-18 10:53:46,1317秒,样本服务,,117.136.31.186(广东-广州),33,24,2,6,4,5,3,4,5,1,1,0,0,1,0,0,1,0,0,3,4,5,2,4,5,5,3,4,5,10,4,5,5,4,4,4,5,3,3,3,4,4,5,4,4,5,3,2,4,5,4,4,3,3,4,5,2,35,1,5,1,5,1,4,4,271,1317.0,4,1,-9,28.5,0.18181818181818182,0.16666666666666666,0.17543859649122806,5,,0.5,0.6666666666666667,0.625,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
459,2023-04-19 15:33:34,601秒,样本服务,,171.92.134.27(四川-成都),30,30,2,10,10,3,3,4,3,1,1,0,0,0,0,1,0,0,0,1,4,3,2,3,3,4,3,3,3,15,4,3,3,4,2,3,3,3,3,3,3,3,3,2,2,3,4,2,4,15,4,3,3,3,2,3,1,33,1,2,1,5,1,4,4,261,601.0,3,1,0,30.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,,0.5,0.625,0.5625,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
105,2023-04-18 10:37:33,479秒,样本服务,,223.66.53.83(江苏-常州),30,45,2,60,60,4,3,3,2,0,1,0,0,0,0,0,1,0,0,1,3,4,3,2,4,5,4,3,3,20,5,4,2,4,4,5,4,4,5,3,4,4,5,3,3,4,3,2,4,20,2,4,4,2,4,5,2,31,1,4,1,5,1,4,2,404,479.0,2,1,15,37.5,2.0,1.3333333333333333,1.6,0,,0.75,0.8333333333333334,0.375,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
649,2023-04-20 10:12:34,384秒,样本服务,,182.203.66.133(辽宁-营口),35,40,2,10,15,4,3,4,4,0,1,0,0,0,0,0,0,0,0,3,3,2,2,3,4,3,3,4,5,15,5,4,3,4,4,3,4,4,4,3,4,4,4,3,4,3,4,4,2,15,4,4,3,4,5,5,1,28,1,4,1,5,1,4,4,299,384.0,1,1,5,37.5,0.2857142857142857,0.375,0.3333333333333333,0,,0.625,0.75,0.3125,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
923,2023-04-21 10:06:29,391秒,样本服务,,111.13.153.96(北京-北京),41,43,2,14,18,5,5,4,3,1,1,0,0,1,0,0,1,0,0,5,4,3,2,3,4,5,4,5,4,31,4,5,3,4,3,5,4,4,4,4,5,4,5,4,5,4,4,1,4,26,4,4,5,4,5,4,2,38,1,4,2,3,1,2,4,366,391.0,4,1,2,42.0,0.34146341463414637,0.4186046511627907,0.38095238095238093,5,,0.75,0.6166666666666667,0.625,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False
486,2023-04-19 15:37:56,418秒,样本服务,,1.15.80.166(上海-上海),21,24,3,6,7,4,3,4,4,1,1,0,0,1,0,0,0,0,0,3,4,5,4,4,4,5,3,4,4,10,5,4,3,4,3,3,4,3,4,4,4,5,5,4,3,4,2,2,4,11,2,2,4,4,5,5,1,35,1,7,1,5,1,4,4,260,418.0,3,1,3,22.5,0.2857142857142857,0.2916666666666667,0.28888888888888886,-1,,0.5,0.7916666666666667,0.5625,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
755,2023-04-20 15:48:33,646秒,样本服务,,116.31.202.222(广东-清远),24,31,3,5,10,4,3,5,4,1,1,0,0,1,0,0,1,0,0,1,4,2,1,2,3,2,5,3,1,20,4,5,3,5,5,5,3,2,4,5,4,5,4,5,5,3,4,2,4,20,2,3,2,3,5,5,1,29,1,5,1,5,1,4,4,277,646.0,4,1,7,27.5,0.20833333333333334,0.3225806451612903,0.2727272727272727,0,,0.625,0.7083333333333334,0.625,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1419,2023-04-24 10:48:08,328秒,样本服务,,117.187.32.131(贵州-安顺),48,53,2,18,28,5,4,3,4,1,1,0,0,1,0,0,0,0,0,2,5,2,3,3,2,3,4,3,3,31,5,5,3,4,4,5,4,4,5,4,4,5,3,4,5,4,2,2,4,31,4,4,3,3,4,5,2,29,1,3,2,6,1,4,4,383,328.0,3,1,5,50.5,0.375,0.5283018867924528,0.45544554455445546,0,,0.75,0.7416666666666667,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1202,2023-04-22 09:48:59,362秒,样本服务,,36.63.124.44(安徽-安庆),50,40,2,10,5,5,4,2,3,1,1,0,0,0,0,0,0,0,0,5,4,2,1,5,5,1,4,4,5,20,5,4,3,5,4,5,4,3,5,4,5,4,5,4,5,3,3,4,2,20,2,5,3,1,2,4,2,32,1,5,2,5,1,3,4,318,362.0,2,1,-10,45.0,0.2,0.125,0.16666666666666666,0,,0.625,0.8333333333333334,0.5,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1438,2023-04-24 10:53:51,438秒,样本服务,,114.85.248.140(上海-上海),45,45,2,10,10,3,3,4,4,0,1,0,0,0,0,0,0,0,0,3,3,2,2,3,5,4,3,4,4,15,5,4,3,5,5,5,4,3,3,3,3,5,4,4,4,3,2,1,4,15,4,4,3,3,4,5,2,31,1,4,1,5,2,4,4,310,438.0,1,1,0,45.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,,0.5,0.625,0.3125,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1410,2023-04-23 10:40:22,1126秒,样本服务,,110.191.102.195(四川-成都),20,40,3,40,60,5,1,2,3,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1,1,5,3,5,2,40,5,2,2,4,3,5,5,2,2,5,4,2,5,3,3,3,4,1,4,20,4,2,3,2,5,5,2,37,1,4,1,4,1,4,4,377,1126.0,1,1,20,30.0,2.0,1.5,1.6666666666666667,20,,0.375,0.2916666666666667,0.0625,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
133,2023-04-18 10:40:58,545秒,样本服务,,117.151.251.92(湖北-恩施),40,37,2,10,14,5,4,4,4,0,1,0,0,0,0,0,1,0,0,1,2,3,2,4,4,5,5,4,4,20,5,3,3,5,3,5,4,2,4,4,3,4,4,5,4,4,4,5,3,20,4,4,3,3,2,4,1,27,1,5,1,4,1,4,4,314,545.0,2,1,-3,38.5,0.25,0.3783783783783784,0.3116883116883117,0,,0.625,0.7083333333333334,0.25,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1395,2023-04-23 10:27:45,354秒,样本服务,,101.226.22.115(上海-上海),35,38,2,11,12,4,3,3,2,1,1,0,0,0,0,1,1,0,0,3,4,3,2,3,5,5,3,4,4,20,5,4,3,4,3,3,4,4,3,4,3,4,5,4,3,3,5,2,4,15,3,4,3,2,3,5,2,31,1,3,1,4,1,2,3,299,354.0,4,1,3,36.5,0.3142857142857143,0.3157894736842105,0.3150684931506849,5,,0.625,0.5833333333333334,0.625,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
257,2023-04-18 18:02:07,757秒,样本服务,,27.148.68.46(福建-福州),45,60,3,25,35,4,4,5,4,1,1,1,0,1,0,0,1,0,0,5,4,2,1,3,4,5,3,4,4,30,4,3,2,4,4,5,4,2,4,5,4,3,2,5,4,3,4,1,4,30,3,4,4,3,2,5,1,33,1,3,1,4,1,1,4,395,757.0,5,1,15,52.5,0.5555555555555556,0.5833333333333334,0.5714285714285714,0,,0.375,0.625,0.6875,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False
271,2023-04-18 20:08:35,440秒,样本服务,,223.104.194.128(山东-济南),53,59,2,19,25,5,4,5,4,1,1,1,1,1,0,1,1,0,0,3,5,1,1,5,5,4,5,4,5,31,5,4,5,5,5,5,5,4,5,4,5,4,5,5,4,5,4,1,5,30,5,4,4,5,4,5,2,35,1,6,2,5,1,4,4,419,440.0,7,1,6,56.0,0.3584905660377358,0.423728813559322,0.39285714285714285,1,,0.875,0.7416666666666667,0.9375,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1188,2023-04-22 09:46:56,327秒,样本服务,,36.248.233.226(福建-厦门),20,25,2,3,5,4,5,3,4,1,1,0,0,0,0,0,1,0,0,2,4,3,3,4,5,4,3,4,4,10,4,5,3,4,5,2,4,5,3,4,5,5,4,4,5,4,5,3,3,15,4,2,4,3,5,5,2,32,1,4,1,5,1,4,4,262,327.0,3,1,5,22.5,0.15,0.2,0.17777777777777778,-5,,0.75,0.6666666666666667,0.5625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
