respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary
1181,2023-04-22 09:46:34,555秒,样本服务,,223.104.68.26(广东-深圳),30,48,2,16,31,5,4,4,4,1,1,1,0,0,0,1,0,0,0,5,4,3,3,3,4,4,4,5,5,30,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,4,29,3,3,4,4,4,5,2,29,1,4,1,4,1,4,4,364,555.0,4,1
1184,2023-04-22 09:46:39,1194秒,样本服务,,120.239.20.252(广东-汕头),17,23,2,9,14,4,5,3,4,1,1,1,0,0,0,0,0,0,0,3,4,3,3,2,4,5,3,5,4,5,5,4,3,4,5,4,3,3,5,4,2,4,5,4,5,4,2,1,4,8,5,3,5,4,4,3,2,29,1,4,1,5,1,4,4,251,1194.0,3,1
1186,2023-04-22 09:46:49,371秒,样本服务,,222.219.12.70(云南-德宏),18,18,2,5,5,4,3,5,5,1,1,1,0,0,0,0,0,0,0,1,4,3,5,5,4,3,5,4,5,30,4,5,5,4,3,4,5,5,3,3,5,4,4,3,3,5,4,1,4,30,4,5,2,3,2,5,1,25,1,5,1,5,1,4,4,283,371.0,3,1
1187,2023-04-22 09:46:54,935秒,样本服务,,223.10.216.168(山西-忻州),25,22,2,8,4,4,3,5,4,1,1,1,0,0,0,1,1,0,0,3,4,3,3,2,4,5,2,4,5,15,5,4,4,5,5,3,5,3,4,4,4,5,4,4,5,5,5,1,4,25,5,4,3,4,5,5,2,28,1,5,1,5,1,3,4,282,935.0,5,1
1188,2023-04-22 09:46:56,327秒,样本服务,,36.248.233.226(福建-厦门),20,25,2,3,5,4,5,3,4,1,1,0,0,0,0,0,1,0,0,2,4,3,3,4,5,4,3,4,4,10,4,5,3,4,5,2,4,5,3,4,5,5,4,4,5,4,5,3,3,15,4,2,4,3,5,5,2,32,1,4,1,5,1,4,4,262,327.0,3,1
1190,2023-04-22 09:46:59,449秒,样本服务,,182.35.28.153(山东-泰安),30,40,2,10,20,3,2,1,2,0,1,0,0,1,0,0,1,0,0,5,2,3,3,2,4,3,5,4,3,30,5,4,4,5,3,4,4,5,4,3,2,5,4,3,3,3,4,1,5,30,2,4,2,2,1,5,1,35,1,4,1,5,1,4,4,321,449.0,3,1
1191,2023-04-22 09:47:06,393秒,样本服务,,14.18.123.203(广东-广州),32,41,2,14,11,4,5,4,5,1,1,1,1,1,1,1,1,0,0,3,4,3,4,5,4,5,4,5,4,10,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,2,5,18,4,5,3,4,4,5,2,37,1,5,1,5,1,3,4,329,393.0,8,1
1193,2023-04-22 09:47:52,524秒,样本服务,,123.139.59.194(陕西-西安),66,70,2,73,59,5,4,3,4,1,0,0,0,0,0,0,0,0,0,1,5,4,3,5,5,4,3,5,4,49,4,2,4,5,4,2,4,3,4,2,4,4,3,4,3,4,2,2,4,44,5,4,5,4,4,3,1,33,1,5,1,5,1,1,1,539,524.0,1,1
1194,2023-04-22 09:48:01,1066秒,样本服务,,113.89.188.32(广东-深圳),35,46,2,6,15,5,2,3,4,1,0,1,0,0,0,0,1,0,0,3,4,1,2,1,5,4,2,4,5,20,5,4,4,5,5,3,5,4,4,2,5,5,5,5,3,2,4,2,5,15,3,3,4,5,5,5,1,36,1,3,1,5,1,3,4,319,1066.0,3,1
1196,2023-04-22 09:48:11,396秒,样本服务,,36.5.20.26(安徽-合肥),35,30,2,15,20,4,4,5,4,1,1,0,0,1,0,0,0,0,0,2,4,3,3,4,4,4,3,4,4,15,4,4,2,5,5,3,2,3,4,4,4,3,4,4,4,3,4,1,4,30,3,4,5,4,4,5,1,27,1,3,1,5,1,4,4,316,396.0,3,1
1197,2023-04-22 09:48:12,395秒,样本服务,,120.230.5.58(广东-汕头),30,40,2,5,15,5,4,5,4,1,1,0,0,0,0,0,1,0,0,5,5,2,2,4,4,5,4,5,5,10,5,4,4,5,3,5,3,5,5,3,3,4,4,4,4,3,4,2,4,10,3,4,4,5,5,5,1,28,1,4,1,4,1,3,4,294,395.0,3,1
1198,2023-04-22 09:48:17,415秒,样本服务,,223.104.170.113(江西-南昌),56,44,1,56,31,4,4,5,4,1,1,1,1,1,1,1,0,0,0,4,4,3,5,4,4,3,5,4,3,44,1,4,3,2,3,4,4,3,3,3,4,2,3,4,3,2,4,2,4,36,3,5,4,3,4,3,2,23,1,4,3,4,1,2,2,424,415.0,7,1
1199,2023-04-22 09:48:41,364秒,样本服务,,61.159.16.105(河北-保定),50,45,2,20,20,5,3,3,4,1,0,0,0,0,0,0,0,0,0,3,5,2,2,2,5,5,3,3,5,30,4,4,2,5,5,5,5,3,4,4,3,5,4,4,5,3,3,2,5,30,3,3,3,2,4,5,2,21,1,2,1,5,1,4,4,360,364.0,1,1
1200,2023-04-22 09:48:42,777秒,样本服务,,110.51.9.129(山西-大同),20,35,3,10,17,5,4,3,4,1,1,1,0,1,0,0,1,0,0,3,4,2,3,2,5,4,3,4,4,12,4,3,2,5,4,5,5,3,5,3,4,5,4,5,5,4,4,2,4,12,4,5,3,3,4,5,2,23,1,3,1,5,1,3,3,278,777.0,5,1
1202,2023-04-22 09:48:59,362秒,样本服务,,36.63.124.44(安徽-安庆),50,40,2,10,5,5,4,2,3,1,1,0,0,0,0,0,0,0,0,5,4,2,1,5,5,1,4,4,5,20,5,4,3,5,4,5,4,3,5,4,5,4,5,4,5,3,3,4,2,20,2,5,3,1,2,4,2,32,1,5,2,5,1,3,4,318,362.0,2,1
1203,2023-04-22 09:49:13,528秒,样本服务,,221.193.221.179(河北-邯郸),35,28,3,17,11,4,3,4,4,1,0,0,0,0,0,0,1,0,0,3,4,2,2,3,5,5,5,4,5,18,5,5,2,5,4,4,5,4,3,4,5,5,5,4,4,5,4,2,5,20,4,4,4,3,5,5,2,32,1,2,1,3,1,4,2,318,528.0,2,1
1204,2023-04-22 09:49:17,374秒,样本服务,,1.71.145.99(山西-太原),38,46,3,11,19,4,4,5,4,1,1,0,0,0,0,0,0,0,0,5,4,2,3,2,4,4,5,4,5,15,4,4,3,4,4,4,4,4,3,4,4,5,4,4,4,4,4,2,4,12,3,3,4,4,4,4,1,44,1,5,1,2,1,3,3,332,374.0,2,1
1205,2023-04-22 09:49:38,306秒,样本服务,,42.84.233.168(辽宁-大连),20,20,3,5,5,3,2,3,4,0,0,0,0,0,0,0,1,0,0,3,3,4,4,2,5,2,3,3,5,10,4,5,4,4,3,4,5,3,4,5,3,4,5,4,3,5,5,1,5,10,3,3,2,4,5,5,2,34,2,3,1,5,2,4,4,247,306.0,1,1
1206,2023-04-22 09:49:45,492秒,样本服务,,113.194.224.21(江西-九江),31,22,2,10,5,4,3,4,5,1,1,0,1,0,0,0,1,0,0,3,2,3,4,4,5,3,4,4,5,24,4,5,4,3,5,3,4,3,2,2,4,4,5,4,4,3,3,2,4,15,4,4,3,2,2,5,1,29,1,4,1,5,1,3,4,276,492.0,4,1
1207,2023-04-22 09:49:46,565秒,样本服务,,42.84.233.73(辽宁-大连),10,26,2,15,18,4,4,5,5,0,0,0,0,0,0,0,1,0,0,6,2,2,4,3,4,3,4,5,4,13,2,3,4,3,4,5,5,3,5,4,5,5,4,3,4,5,5,1,5,18,4,5,3,5,4,5,2,31,1,5,1,6,1,4,4,283,565.0,1,1
1208,2023-04-22 09:49:54,1318秒,样本服务,,202.101.190.74(浙江-杭州),18,25,2,13,19,4,4,4,3,1,0,1,0,0,0,1,0,0,0,3,2,3,3,3,5,5,3,4,4,20,5,5,4,4,5,5,5,5,5,4,3,5,5,5,2,3,3,3,3,13,4,4,3,4,4,5,2,31,1,6,1,5,1,3,4,291,1318.0,3,1
1209,2023-04-22 09:50:28,410秒,样本服务,,118.81.14.221(山西-太原),35,50,2,15,25,5,4,4,3,1,1,0,0,0,0,1,1,0,0,5,5,2,1,2,4,5,2,4,5,30,5,1,4,4,5,5,4,4,4,2,4,4,5,4,4,5,2,1,4,35,5,4,4,2,2,5,2,32,1,6,1,6,1,4,4,363,410.0,4,1
1211,2023-04-22 09:50:51,537秒,样本服务,,113.121.214.202(山东-德州),40,40,2,10,15,4,3,4,3,1,1,1,0,0,0,0,1,0,0,3,4,3,2,3,4,5,3,4,5,20,4,4,3,4,5,3,4,5,3,2,4,3,4,3,4,4,3,1,4,20,3,3,4,2,2,5,2,31,1,2,1,4,1,3,4,311,537.0,4,1
1213,2023-04-22 09:51:19,501秒,样本服务,,175.3.127.131(湖南-怀化),50,30,2,20,10,5,5,4,5,1,0,0,0,1,0,0,0,0,0,1,5,3,3,5,5,5,4,5,5,15,5,5,5,5,4,5,5,4,5,5,4,4,5,4,4,4,5,2,5,15,5,4,5,5,5,5,1,30,1,5,2,4,1,3,3,345,501.0,2,1
1217,2023-04-22 09:51:46,367秒,样本服务,,223.104.148.143(江苏-常州),30,40,2,5,10,4,4,5,4,0,1,0,0,1,0,0,1,0,0,3,5,2,2,3,5,5,5,5,4,10,5,2,1,5,5,4,5,5,4,4,5,5,5,4,5,5,4,1,5,10,3,4,2,2,4,5,2,31,1,3,1,5,1,3,3,290,367.0,3,1
1219,2023-04-22 09:52:45,338秒,样本服务,,36.161.128.89(安徽-淮北),21,25,2,37,37,4,5,3,4,1,1,0,1,0,0,0,0,0,0,3,4,5,3,5,4,5,4,5,4,17,4,4,3,4,5,4,5,4,5,4,4,4,5,4,5,4,5,1,4,10,4,5,3,4,5,4,2,22,1,2,1,4,1,3,3,329,338.0,3,1
1221,2023-04-22 09:52:49,1089秒,样本服务,,223.104.60.180(广东-广州),43,38,2,44,19,4,4,5,5,0,1,0,0,1,0,0,1,0,0,3,4,4,5,3,4,4,5,4,4,18,4,5,4,5,5,5,4,5,2,3,3,4,4,5,4,3,3,1,4,20,4,4,3,3,4,5,2,33,1,7,1,4,2,4,4,368,1089.0,3,1
1222,2023-04-22 09:52:49,508秒,样本服务,,223.96.232.69(山东-菏泽),16,28,3,9,20,4,5,4,4,1,1,1,0,1,0,0,0,0,0,5,4,2,2,3,4,2,5,5,5,13,4,4,2,4,2,4,4,4,4,4,4,5,4,4,4,4,4,4,2,17,4,5,4,3,4,5,2,28,1,6,1,5,1,4,3,278,508.0,4,1
1223,2023-04-22 09:53:05,633秒,样本服务,,183.9.224.9(广东-揭阳),24,34,2,14,24,5,4,4,3,1,1,0,0,0,0,0,0,0,0,1,4,2,2,3,4,5,3,3,4,25,4,4,2,5,4,5,4,3,4,3,4,4,4,3,3,2,4,1,4,26,5,4,3,3,4,3,1,36,1,7,1,5,1,4,4,320,633.0,2,1
1224,2023-04-22 09:53:10,330秒,样本服务,,124.240.9.31(广东-广州),29,28,1,33,33,4,3,4,3,1,1,0,1,0,0,0,0,0,0,3,4,2,3,3,4,3,4,5,4,22,4,3,4,3,4,4,3,4,5,4,5,3,4,4,5,4,4,1,5,26,4,3,4,3,4,5,2,30,1,4,1,5,1,4,4,345,330.0,3,1
1225,2023-04-22 09:53:28,341秒,样本服务,,183.223.225.73(四川-眉山),23,33,2,10,20,5,3,4,4,1,1,0,0,0,0,0,1,0,0,5,4,5,3,4,5,5,3,4,4,20,4,4,2,5,4,4,5,5,3,4,3,4,5,4,4,5,4,2,4,10,4,4,3,3,3,5,2,41,1,3,1,4,1,4,4,309,341.0,3,1
1226,2023-04-22 09:53:44,302秒,样本服务,,1.86.59.29(陕西-西安),30,30,2,10,10,4,4,5,5,1,1,0,0,0,0,0,1,0,0,5,4,2,2,4,4,5,3,4,3,20,4,5,3,4,4,3,4,2,4,5,4,5,4,5,4,4,4,2,4,20,5,5,4,4,3,5,1,34,1,5,1,6,1,4,4,305,302.0,3,1
1228,2023-04-22 09:53:49,1034秒,样本服务,,120.232.211.227(广东-广州),30,30,2,10,8,4,5,4,5,1,1,0,0,0,0,0,0,0,0,1,2,2,1,2,3,5,4,3,3,10,5,5,3,4,4,4,4,4,3,5,4,3,4,5,5,5,3,1,5,10,4,5,4,5,4,3,1,31,1,5,1,5,1,4,4,275,1034.0,2,1
1234,2023-04-22 09:54:17,483秒,样本服务,,175.167.152.71(辽宁-沈阳),25,28,2,18,29,3,4,3,4,0,0,0,0,0,0,0,1,1,0,6,2,2,1,3,4,5,4,5,5,15,4,3,4,5,4,5,3,4,5,4,5,4,3,4,5,4,5,2,4,16,4,5,4,3,4,5,2,32,1,4,2,5,1,4,4,312,483.0,1,1
1236,2023-04-22 09:54:28,392秒,样本服务,,223.101.164.130(辽宁-抚顺),46,34,2,12,19,4,5,4,4,1,1,0,1,0,0,0,1,0,0,3,5,4,4,5,2,3,3,4,3,8,4,5,5,4,5,4,4,5,4,4,5,4,4,5,4,4,5,3,5,11,4,5,4,4,5,4,2,30,1,4,2,5,1,4,4,321,392.0,4,1
1237,2023-04-22 09:55:13,369秒,样本服务,,117.61.104.104(广东-广州),41,54,2,15,25,5,4,5,3,1,1,0,1,0,0,0,0,0,0,1,5,3,3,4,5,4,5,4,4,25,5,4,3,4,5,3,4,4,3,5,4,4,5,4,3,3,2,2,4,26,2,1,3,4,5,4,2,30,1,4,1,5,1,4,3,362,369.0,3,1
1238,2023-04-22 09:55:18,583秒,样本服务,,171.114.113.213(湖北-宜昌),20,25,2,5,8,5,3,3,4,0,1,0,0,0,0,0,1,0,0,1,5,3,1,1,5,5,3,3,5,20,5,5,3,5,5,3,3,5,3,5,5,5,5,5,5,3,5,2,4,15,4,3,4,4,5,5,1,32,1,3,1,4,1,2,4,279,583.0,2,1
1239,2023-04-22 09:55:28,623秒,样本服务,,125.43.76.85(河南-洛阳),24,35,2,9,19,5,4,4,5,1,1,1,0,1,0,0,0,0,0,1,4,2,2,4,4,4,2,2,5,15,4,5,2,4,4,5,4,5,4,4,5,4,5,4,4,5,4,2,5,15,2,4,2,5,4,5,2,32,1,6,1,5,1,4,2,299,623.0,4,1
1240,2023-04-22 09:55:31,400秒,样本服务,,61.242.135.108(湖北-武汉),34,29,2,22,9,4,4,3,3,1,1,0,0,0,0,0,1,0,0,3,4,2,3,2,4,5,5,4,5,29,4,4,3,4,3,5,5,5,4,3,4,5,4,4,5,3,3,2,5,20,4,3,5,4,5,5,1,30,1,2,3,4,1,2,4,324,400.0,3,1
1242,2023-04-22 09:55:41,407秒,样本服务,,120.239.30.208(广东-汕尾),30,42,2,10,19,4,3,5,4,1,0,0,0,0,0,0,0,0,0,1,4,2,2,2,4,2,3,2,4,10,4,5,4,4,2,5,4,5,1,4,4,5,3,4,4,4,5,3,5,10,4,4,3,2,3,5,1,21,1,1,3,2,1,4,4,281,407.0,1,1
1243,2023-04-22 09:56:40,343秒,样本服务,,223.104.112.73(河南-郑州),37,52,2,18,28,4,5,4,5,1,1,0,0,1,0,0,1,0,0,3,4,3,2,4,5,3,4,5,3,23,5,5,3,5,5,3,5,4,4,4,3,4,4,4,4,2,4,1,4,24,4,4,3,2,2,4,1,30,1,2,2,6,1,4,4,357,343.0,4,1
1245,2023-04-22 09:57:19,773秒,样本服务,,218.88.90.229(四川-成都),60,73,1,18,30,5,3,4,4,0,1,0,0,0,0,0,0,0,0,5,5,2,2,1,4,4,2,5,4,47,4,4,5,4,5,5,4,3,3,2,3,3,5,4,4,3,2,2,4,20,2,4,3,3,4,5,1,34,1,3,1,4,1,2,4,419,773.0,1,1
1246,2023-04-22 09:57:26,526秒,样本服务,,39.144.177.143(河南-郑州),20,20,3,40,40,5,5,5,5,1,1,0,0,0,0,0,1,0,0,3,5,4,5,1,5,5,3,5,5,10,5,5,5,5,5,3,5,5,5,3,3,5,4,5,5,4,5,2,5,10,3,5,5,5,5,5,2,31,1,4,2,5,1,3,4,343,526.0,3,1
1247,2023-04-22 09:57:35,410秒,样本服务,,223.78.249.233(山东-潍坊),27,32,2,27,40,4,5,4,3,0,1,1,1,0,0,0,0,0,0,5,5,2,1,4,4,5,4,3,4,27,5,4,3,4,5,4,4,5,4,4,5,4,5,5,5,4,5,2,5,21,4,5,5,4,4,5,1,36,1,3,1,3,1,3,3,369,410.0,3,1
1248,2023-04-22 09:57:54,476秒,样本服务,,36.60.46.29(安徽-合肥),38,30,2,10,5,4,3,4,5,1,1,0,0,0,0,0,1,0,0,2,4,3,2,2,5,3,4,5,5,20,5,4,3,4,2,5,4,5,4,4,2,5,3,4,4,3,2,2,5,15,4,4,3,2,4,5,2,32,1,5,1,5,1,4,2,293,476.0,3,1
1249,2023-04-22 09:58:11,422秒,样本服务,,218.56.31.74(山东-聊城),30,30,2,5,5,3,4,5,1,1,1,0,0,0,0,0,1,0,0,3,5,4,3,4,5,4,4,5,5,5,5,4,1,3,5,4,5,5,5,4,4,5,4,5,5,5,5,3,4,5,5,4,4,4,5,5,1,42,1,3,1,5,1,4,2,284,422.0,3,1
1250,2023-04-22 09:58:17,575秒,样本服务,,119.184.29.143(山东-德州),15,13,2,4,2,5,4,4,4,1,0,0,0,0,0,1,1,0,0,3,4,3,3,1,5,4,2,4,5,6,4,5,2,4,4,5,5,4,3,4,5,4,4,5,4,4,5,1,4,3,4,4,2,2,5,5,1,24,1,3,2,5,1,4,4,215,575.0,3,1
1251,2023-04-22 09:58:38,1585秒,样本服务,,117.61.100.181(广东-广州),35,50,2,10,25,4,2,2,1,1,0,0,0,0,0,0,1,0,0,6,2,1,1,2,3,4,2,3,5,30,5,3,3,5,3,4,4,3,4,4,4,4,5,4,4,3,4,1,5,10,4,4,3,3,3,5,2,33,1,7,3,5,1,4,4,321,1585.0,2,1
1252,2023-04-22 09:58:52,546秒,样本服务,,39.163.13.7(河南-驻马店),35,51,2,15,26,5,4,3,4,1,1,0,0,1,0,0,0,0,0,5,5,2,2,3,4,4,5,5,4,24,5,4,4,5,4,3,5,4,4,3,5,4,5,4,5,3,4,2,5,38,4,4,3,3,5,5,2,30,1,2,1,5,1,4,2,373,546.0,3,1
1253,2023-04-22 09:58:54,478秒,样本服务,,124.131.9.3(山东-烟台),19,13,2,9,5,5,5,4,3,1,1,0,0,0,0,0,1,0,0,3,5,4,4,3,5,4,5,4,4,9,1,3,3,1,1,3,4,3,5,3,5,5,4,5,5,3,5,1,5,8,3,4,5,5,4,5,2,24,1,3,3,5,1,4,4,235,478.0,3,1
1254,2023-04-22 09:59:41,594秒,样本服务,,14.121.134.187(广东-肇庆),35,42,3,8,15,4,3,2,4,0,1,0,0,0,0,0,0,0,0,3,1,3,4,2,5,5,4,3,3,15,5,5,3,4,4,5,4,3,4,4,4,3,5,3,4,4,4,2,4,15,4,2,3,3,4,5,2,34,1,3,2,5,1,4,4,304,594.0,1,1
1255,2023-04-22 09:59:45,522秒,样本服务,,39.144.218.35(重庆-重庆),5,5,2,40,40,3,4,4,5,0,0,0,0,0,0,0,1,0,0,3,2,1,1,2,4,5,3,4,4,35,5,5,3,5,4,5,5,4,4,4,5,4,5,4,4,5,4,1,5,30,3,3,4,4,4,5,2,48,1,4,1,5,1,4,3,351,522.0,1,1
1256,2023-04-22 10:00:21,659秒,样本服务,,60.223.200.157(山西-晋中),40,29,2,15,5,4,3,5,5,1,1,0,1,0,0,1,1,0,0,5,4,2,2,1,4,4,5,3,5,7,5,3,1,4,5,5,4,1,2,3,2,5,4,4,4,3,5,1,5,6,3,2,4,4,1,5,2,26,1,4,1,5,1,4,4,262,659.0,5,1
1257,2023-04-22 10:00:21,627秒,样本服务,,223.149.108.110(湖南-怀化),30,30,2,10,10,5,3,4,4,1,1,0,0,0,0,0,1,0,0,3,3,3,4,2,5,4,5,5,4,15,5,4,3,5,5,3,4,5,3,4,5,4,4,5,5,3,3,1,5,15,4,3,3,2,2,5,2,38,1,4,1,5,1,4,4,296,627.0,3,1
1258,2023-04-22 10:00:46,595秒,样本服务,,112.32.85.138(安徽-合肥),45,42,2,12,10,5,4,5,4,1,1,0,0,0,0,0,0,0,0,2,5,3,2,3,4,4,3,4,4,15,5,3,3,4,4,3,4,4,5,3,3,4,4,4,4,4,3,2,4,20,4,4,3,4,4,5,1,57,1,3,1,4,1,4,3,347,595.0,2,1
1259,2023-04-22 10:05:23,930秒,样本服务,,223.93.4.157(浙江-金华),30,25,1,51,25,2,4,1,3,1,1,0,0,1,1,0,1,0,0,3,3,5,2,3,3,2,5,4,1,14,4,3,4,5,4,3,4,5,4,4,2,3,4,5,3,4,3,4,3,37,2,4,3,5,2,5,2,59,1,6,1,5,1,4,4,373,930.0,5,1
1261,2023-04-22 10:12:35,1689秒,样本服务,,223.88.62.64(河南-郑州),30,36,2,8,9,5,4,3,4,1,1,0,0,1,0,0,0,0,0,2,4,3,3,3,4,5,4,5,4,7,4,4,4,5,5,5,4,5,4,4,5,5,4,5,4,4,4,2,4,7,4,5,3,4,5,5,2,30,1,6,2,6,1,3,4,287,1689.0,3,1
1262,2023-04-22 10:12:38,1212秒,样本服务,,183.197.61.20(河北-沧州),40,40,2,60,60,5,2,3,4,1,1,0,0,0,0,0,1,0,0,3,3,4,2,2,5,5,4,4,5,30,4,5,4,5,4,2,5,5,2,4,3,5,4,4,5,3,3,1,5,20,3,4,4,4,5,5,2,32,1,2,3,4,1,2,2,430,1212.0,3,1
1268,2023-04-22 21:03:45,583秒,样本服务,,223.104.191.107(山东-济南),36,46,2,30,40,5,4,5,4,1,1,1,1,1,0,0,1,0,0,5,5,2,1,5,5,4,5,4,5,30,5,1,5,4,5,4,5,5,4,4,4,5,4,5,4,5,4,1,5,33,5,4,5,4,5,4,2,38,1,6,1,5,1,4,4,415,583.0,6,1
1271,2023-04-23 10:05:20,338秒,样本服务,,119.143.219.91(广东-广州),57,60,2,8,18,5,4,2,4,1,1,0,0,1,0,1,0,0,0,5,4,2,1,1,5,4,2,2,5,24,5,5,4,3,4,5,5,3,4,4,5,5,4,2,5,3,5,3,3,23,3,3,5,4,5,5,2,31,1,5,1,6,1,2,4,366,338.0,4,1
1273,2023-04-23 10:06:25,343秒,样本服务,,106.41.246.160(吉林-长春),40,50,2,19,22,4,4,3,3,1,1,0,0,0,0,0,1,0,0,5,4,3,3,2,3,4,3,4,4,25,3,4,3,4,3,4,3,2,3,4,3,4,5,4,3,4,4,2,3,24,3,4,4,3,4,5,2,32,1,5,1,5,1,4,4,346,343.0,3,1
1275,2023-04-23 10:07:18,338秒,样本服务,,60.185.77.70(浙江-衢州),30,35,2,5,10,4,4,4,3,1,1,0,0,0,0,0,0,0,0,5,4,3,2,2,4,5,4,4,5,10,4,5,3,4,4,5,5,4,5,4,3,4,4,4,4,4,3,2,4,10,4,4,4,5,4,5,1,25,1,3,6,6,1,4,4,276,338.0,2,1
1277,2023-04-23 10:07:58,476秒,样本服务,,124.160.217.5(浙江-杭州),36,50,2,21,26,5,4,4,5,0,1,0,0,0,0,0,1,0,0,5,4,5,4,5,4,5,4,5,5,5,3,4,4,3,4,3,4,4,3,3,4,4,4,3,3,2,2,1,4,5,4,5,3,4,4,5,2,32,1,5,1,5,1,2,3,323,476.0,2,1
1285,2023-04-23 10:09:06,369秒,样本服务,,106.113.39.132(河北-石家庄),41,39,2,28,34,5,3,4,4,1,1,0,0,0,0,0,0,0,0,3,5,3,4,4,5,4,5,3,4,17,3,4,5,4,4,3,3,4,3,4,4,4,5,4,3,2,4,2,4,17,4,3,1,3,3,4,1,33,1,5,1,5,1,4,4,351,369.0,2,1
1286,2023-04-23 10:09:26,551秒,样本服务,,27.148.91.125(福建-福州),30,30,2,10,10,5,3,4,4,1,1,0,0,1,0,0,1,0,0,1,4,1,1,3,4,4,3,3,4,20,5,4,3,4,3,4,4,3,3,4,4,5,4,5,4,4,4,2,5,20,2,2,4,3,4,3,1,36,1,4,1,5,1,3,4,293,551.0,4,1
1287,2023-04-23 10:09:26,337秒,样本服务,,123.14.212.230(河南-郑州),20,25,3,5,8,4,3,5,4,0,1,1,0,1,0,0,0,0,0,3,5,4,3,4,5,3,4,4,5,10,5,4,3,5,4,3,4,3,5,3,4,3,5,4,4,4,3,3,4,10,3,4,2,3,2,4,2,35,1,4,2,6,1,4,3,259,337.0,3,1
1288,2023-04-23 10:09:27,320秒,样本服务,,120.40.214.88(福建-三明),20,20,3,30,30,4,4,5,5,1,1,0,0,0,0,0,1,0,0,5,5,1,1,5,5,4,4,4,5,20,4,4,3,5,5,5,4,1,5,4,5,4,4,4,5,5,4,1,5,20,5,5,4,4,5,5,2,38,1,3,1,2,1,3,4,337,320.0,3,1
1289,2023-04-23 10:09:32,338秒,样本服务,,111.18.168.249(陕西-榆林),20,15,3,10,5,5,2,4,4,0,1,0,0,0,0,0,1,0,0,3,5,4,4,2,3,5,3,5,3,5,5,5,2,5,5,5,5,3,3,4,3,3,5,5,3,3,3,2,4,10,2,1,4,5,5,5,2,24,1,1,1,4,2,3,3,235,338.0,2,1
1292,2023-04-23 10:09:47,403秒,样本服务,,106.41.248.135(吉林-长春),62,41,2,27,14,4,5,5,3,1,1,0,0,0,0,0,1,0,0,5,5,2,1,3,4,3,5,4,5,52,1,1,3,4,5,5,4,1,4,4,3,5,3,2,4,3,2,1,5,49,4,2,2,5,3,5,2,25,1,6,1,6,1,4,4,402,403.0,3,1
1294,2023-04-23 10:10:31,400秒,样本服务,,223.104.67.172(广东-广州),32,36,2,5,12,4,5,4,5,0,1,1,0,0,0,1,0,0,0,5,4,2,1,2,4,5,4,3,5,9,4,2,4,4,5,4,4,4,5,4,4,5,4,3,4,4,5,1,4,3,4,5,3,2,2,5,1,34,1,5,1,5,1,4,4,276,400.0,3,1
1295,2023-04-23 10:10:32,399秒,样本服务,,111.163.145.70(天津-天津),44,30,2,10,6,4,5,4,4,1,1,0,0,1,0,0,0,0,0,5,4,2,2,3,4,5,3,4,4,20,5,4,4,4,5,3,4,5,2,4,3,3,4,4,4,4,3,2,5,19,4,4,5,3,3,5,1,38,1,3,1,4,1,2,3,313,399.0,3,1
1296,2023-04-23 10:10:38,529秒,样本服务,,223.104.219.181(四川-成都),15,15,2,5,5,4,4,4,4,0,1,0,0,1,0,0,1,0,0,3,2,2,2,5,4,4,4,5,5,10,5,5,5,4,4,2,5,5,2,5,5,5,5,5,5,2,5,2,4,10,2,2,4,2,5,5,1,35,1,5,1,5,1,4,4,246,529.0,3,1
